sender_name,datacenter,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
allenhark-quic-ams,OVH SAS (France),1,76,0.013157894736842105,0.00232648004557906,0.07083674751784415,inferential
allenhark-quic-ams,TeraSwitch Networks Inc. (Japan),0,760,0.0,0.0,0.005029131079929873,inferential
allenhark-quic-ams,"Amazon.com, Inc. (United States)",5,1017,0.004916420845624385,0.0021017746375005296,0.011457097507723848,inferential
allenhark-quic-ams,velia.net Internetdienste GmbH (Germany),1,183,0.00546448087431694,0.0009652672143726851,0.030298986755620087,inferential
allenhark-quic-ams,"Alibaba (US) Technology Co., Ltd. (Singapore)",0,144,0.0,1.734723475976807e-18,0.02598363714303676,inferential
allenhark-quic-ams,Amarutu Technology Ltd (Hong Kong S.A.R.),0,87,0.0,0.0,0.04228750694412036,inferential
allenhark-quic-ams,Delta HighTech Ltd. (Bulgaria),0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,"HIVELOCITY, Inc. (United States)",0,56,0.0,6.938893903907228e-18,0.06419393671876344,inferential
allenhark-quic-ams,Allnodes Inc (Germany),3,860,0.0034883720930232558,0.0011870552579333069,0.01020561259819109,inferential
allenhark-quic-ams,Allnodes Inc (Japan),0,104,0.0,0.0,0.035621354372451924,inferential
allenhark-quic-ams,"The Constant Company, LLC (United States)",1,259,0.003861003861003861,0.0006818874362402305,0.02154237979657508,inferential
allenhark-quic-ams,OVH SAS (United Kingdom),0,40,0.0,0.0,0.08762160119728668,inferential
allenhark-quic-ams,"Servers.com, Inc. (Netherlands)",0,688,0.0,0.0,0.005552513183066882,inferential
allenhark-quic-ams,Butterfly Research (Germany),0,86,0.0,0.0,0.04275819728574225,inferential
allenhark-quic-ams,TeraSwitch Networks Inc. (United Kingdom),0,345,0.0,0.0,0.011012047804411493,inferential
allenhark-quic-ams,"Amazon.com, Inc. (Germany)",1,396,0.0025252525252525255,0.00044590824792767846,0.01416352929745124,inferential
allenhark-quic-ams,"The Constant Company, LLC (Japan)",0,104,0.0,0.0,0.035621354372451924,inferential
allenhark-quic-ams,Latitude.sh (Brazil),0,132,0.0,0.0,0.028278986798608484,inferential
allenhark-quic-ams,Datacamp Limited (Netherlands),0,295,0.0,0.0,0.012854504310926334,inferential
allenhark-quic-ams,TeraSwitch Networks Inc. (Ireland),0,317,0.0,0.0,0.01197307491000086,inferential
allenhark-quic-ams,"HIVELOCITY, Inc. (Netherlands)",0,96,0.0,0.0,0.0384755878576757,inferential
allenhark-quic-ams,"The Constant Company, LLC (France)",1,132,0.007575757575757576,0.0013385613550180274,0.04166347109815699,inferential
allenhark-quic-ams,"Limestone Networks, Inc. (Netherlands)",0,24,0.0,0.0,0.13797620467498026,inferential
allenhark-quic-ams,Latitude.sh (Japan),0,52,0.0,0.0,0.06879223612386236,inferential
allenhark-quic-ams,UAB Cherry Servers (Sweden),1,272,0.003676470588235294,0.00064928240310946,0.020527587983481935,inferential
allenhark-quic-ams,Latitude.sh LTDA (United States),1,176,0.005681818181818182,0.001003685532410559,0.03147747236632619,inferential
allenhark-quic-ams,Danny Nieuwenhuis trading as DedicatedNodes (United Kingdom),0,123,0.0,0.0,0.030285514345309586,inferential
allenhark-quic-ams,Hurricane Electric LLC (United States),0,104,0.0,0.0,0.035621354372451924,inferential
allenhark-quic-ams,"The Constant Company, LLC (Netherlands)",0,32,0.0,0.0,0.10717919825507066,inferential
allenhark-quic-ams,Latitude.sh (United States),1,88,0.011363636363636364,0.0020087853177044764,0.06159493892298566,inferential
allenhark-quic-ams,"The Constant Company, LLC (Brazil)",0,32,0.0,0.0,0.10717919825507066,inferential
allenhark-quic-ams,Allnodes Inc (United States),0,186,0.0,0.0,0.020235089029327347,inferential
allenhark-quic-ams,Latitude.sh (Singapore),2,204,0.00980392156862745,0.002692719215760888,0.035035359028046054,inferential
allenhark-quic-ams,"Servers.com, Inc. (Singapore)",0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-ams,"WebNX, Inc. (United States)",0,104,0.0,0.0,0.035621354372451924,inferential
allenhark-quic-ams,TY15 Infra (Japan),1,59,0.01694915254237288,0.0029982339183556375,0.08995725964142301,inferential
allenhark-quic-ams,Latitude.sh LTDA (Brazil),0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-ams,OVH SAS (Singapore),0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,23M GmbH (Germany),0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
allenhark-quic-ams,Netorn LLC (Russia),0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,"Servers.com, Inc. (Hong Kong S.A.R.)",0,48,0.0,0.0,0.07410012966611754,inferential
allenhark-quic-ams,"Amazon.com, Inc. (Japan)",1,100,0.01,0.001767432064140647,0.05448619617870533,inferential
allenhark-quic-ams,"Limestone Networks, Inc. (Singapore)",0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-ams,Datacamp Limited (United States),0,116,0.0,0.0,0.03205450649963873,inferential
allenhark-quic-ams,Butterfly Research (United States),0,32,0.0,0.0,0.10717919825507066,inferential
allenhark-quic-ams,RockawayX Infra s.r.o. (Czechia),0,52,0.0,0.0,0.06879223612386236,inferential
allenhark-quic-ams,Inter.link GmbH (Germany),0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,VNET a.s. (Slovakia),0,36,0.0,6.938893903907228e-18,0.0964186285944637,inferential
allenhark-quic-ams,RockawayX Infra s.r.o. (United Arab Emirates),1,42,0.023809523809523808,0.004215404134432506,0.12321201573766649,inferential
allenhark-quic-ams,AlbHost SH.P.K. (Albania),0,12,0.0,0.0,0.24249400665524096,indicative
allenhark-quic-ams,Fusix Networks B.V. (Netherlands),0,16,0.0,0.0,0.19360768053443655,indicative
allenhark-quic-ams,Vorboss Limited (United Kingdom),0,16,0.0,0.0,0.19360768053443655,indicative
