sender_name,sv_country,landed,n_conditional,land_rate,wilson_lo,wilson_hi,gate
astralane-quic-fra,Russia,1,16,0.0625,0.011119344764642547,0.28328737570298945,indicative
astralane-quic-fra,Czechia,1,56,0.017857142857142856,0.0031592103419746734,0.09445637149397579,inferential
astralane-quic-fra,Slovakia,1,36,0.027777777777777776,0.00492040713981047,0.1416971865327386,inferential
astralane-quic-fra,United Arab Emirates,4,42,0.09523809523809523,0.037662248805573895,0.22065105808571028,inferential
astralane-quic-fra,Albania,0,16,0.0,0.0,0.19360768053443655,indicative
astralane-quic-fra,Mexico,0,28,0.0,1.3877787807814457e-17,0.12064330476584569,inferential
astralane-quic-fra,Norway,1,8,0.125,0.022417491450056642,0.47088818221285356,indicative
astralane-quic-fra,Chile,3,12,0.25,0.08894166839405476,0.5323053349335658,indicative
astralane-quic-fra,Poland,3,40,0.075,0.025836025774588184,0.1986423352431055,inferential
astralane-quic-fra,Spain,1,8,0.125,0.022417491450056642,0.47088818221285356,indicative
astralane-quic-fra,Romania,0,16,0.0,0.0,0.19360768053443655,indicative
astralane-quic-fra,South Africa,0,4,0.0,0.0,0.4898908364545974,suppressed
astralane-quic-fra,Latvia,0,4,0.0,0.0,0.4898908364545974,suppressed
astralane-quic-fra,Argentina,4,12,0.3333333333333333,0.1381200910912131,0.6093779111272004,indicative
astralane-quic-fra,Australia,0,4,0.0,0.0,0.4898908364545974,suppressed
astralane-quic-fra,South Korea,0,8,0.0,0.0,0.32440756488388034,indicative
astralane-quic-fra,Finland,3,4,0.75,0.30064184258240184,0.9544127391902995,suppressed
blockrazor,Singapore,4,650,0.006153846153846154,0.0023956363076333056,0.015714960169457733,inferential
blockrazor,United States,31,2704,0.011464497041420118,0.008088415322819387,0.016226693158224798,inferential
blockrazor,Lithuania,1,634,0.0015772870662460567,0.0002784841790735371,0.008879683167863126,inferential
blockrazor,Germany,51,3269,0.01560110125420618,0.01188606398557046,0.020453253440099184,inferential
