leader_identity,leader_name,sender_name,land_count,n_triggers,land_rate
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,OneLink Solutions,triton-fra,3,8,0.375
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,Lilith,bloxroute-quic-fra,2,8,0.25
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,Lilith,triton-fra,2,8,0.25
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,Lilith,bloxroute-fra,1,8,0.125
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,Lilith,nozomi-fra,1,8,0.125
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,EvasMainnet,triton-fra,4,8,0.5
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,EvasMainnet,0slot-de1,1,8,0.125
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,EvasMainnet,astralane-fra,1,8,0.125
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,EvasMainnet,astralane-quic-fra,1,8,0.125
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,EvasMainnet,syncro-fra,1,8,0.125
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,HAKUHODO KEY3,0slot-de1,4,8,0.5
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,HAKUHODO KEY3,triton-fra,2,8,0.25
2N7v8pDKDYhtBUJBQUgxvysUjgM9s4ULPCmeEiPWTf6Z,HAKUHODO KEY3,helius-dual,1,8,0.125
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Luna Labs,0slot-de1,6,8,0.75
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Luna Labs,astralane-fra,1,8,0.125
2UBhtRuyr9nvWsUnrbWrvJiYWEU8TVBD4PLYQJKiRa9H,Luna Labs,triton-fra,1,8,0.125
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Stakely | 0% fee,triton-fra,3,8,0.375
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Stakely | 0% fee,astralane-fra,2,8,0.25
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Stakely | 0% fee,0slot-de1,1,8,0.125
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,Stakely | 0% fee,bloxroute-fra,1,8,0.125
2mDrrmhSzpSyaF12izGk8hnFjtKCGeCFPwQHpRiJDby2,S4Mar,0slot-de1,7,8,0.875
2mDrrmhSzpSyaF12izGk8hnFjtKCGeCFPwQHpRiJDby2,S4Mar,nextblock-quic-fra,1,8,0.125
3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,Low Fee Validation TOP API 🔥,0slot-de1,5,8,0.625
3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,Low Fee Validation TOP API 🔥,triton-fra,2,8,0.25
3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,Low Fee Validation TOP API 🔥,astralane-quic-fra,1,8,0.125
3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,Stand With Ukraine,triton-fra,3,8,0.375
3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,Stand With Ukraine,0slot-de1,1,8,0.125
3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,Stand With Ukraine,astralane-quic-fra,1,8,0.125
3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,Stand With Ukraine,bloxroute-fra,1,8,0.125
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,[NODERS],0slot-de1,2,8,0.25
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,[NODERS],astralane-quic-fra,1,8,0.125
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,[NODERS],helius-fra,1,8,0.125
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,[NODERS],nextblock-quic-fra,1,8,0.125
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,[NODERS],nozomi-fra,1,8,0.125
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,[NODERS],triton-fra,1,8,0.125
3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer,Gaxx Validator,triton-fra,3,8,0.375
3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer,Gaxx Validator,0slot-de1,2,8,0.25
3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7,Aurora Validator,triton-fra,4,8,0.5
3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7,Aurora Validator,0slot-de1,2,8,0.25
3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7,Aurora Validator,astralane-quic-fra,2,8,0.25
3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,kuma🐻validator kumaSOL LST🚀🚀,triton-fra,4,8,0.5
3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,kuma🐻validator kumaSOL LST🚀🚀,0slot-de1,1,8,0.125
3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,kuma🐻validator kumaSOL LST🚀🚀,astralane-fra,1,8,0.125
3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,kuma🐻validator kumaSOL LST🚀🚀,bloxroute-quic-fra,1,8,0.125
3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,kuma🐻validator kumaSOL LST🚀🚀,helius-dual,1,8,0.125
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,Sol4Geeks,triton-fra,2,8,0.25
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,Sol4Geeks,0slot-de1,1,8,0.125
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,Sol4Geeks,astralane-quic-fra,1,8,0.125
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,Sol4Geeks,bloxroute-fra,1,8,0.125
4GEEKSwuiBHWTff9WaqrDcToZjbX6KYdyB4c578Zxse2,Sol4Geeks,nozomi-fra,1,8,0.125
4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy,"Ubik Capital - 0% Fee, MEV",0slot-de1,5,8,0.625
4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy,"Ubik Capital - 0% Fee, MEV",triton-fra,2,8,0.25
4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy,"Ubik Capital - 0% Fee, MEV",astralane-fra,1,8,0.125
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,Table Rock Jungle Lodge,nextblock-quic-fra,4,8,0.5
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,Table Rock Jungle Lodge,astralane-quic-fra,1,8,0.125
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,Table Rock Jungle Lodge,bloxroute-quic-fra,1,8,0.125
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,Table Rock Jungle Lodge,nozomi-fra,1,8,0.125
5FbKKGdEaFcxGxxaLKVvBes2JxiKbreh8w2ZpMcSQ2a5,Table Rock Jungle Lodge,triton-fra,1,8,0.125
5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,Sol Hack3rs,0slot-de1,5,8,0.625
5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,Sol Hack3rs,helius-dual,1,8,0.125
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,Moonlet,helius-fra,2,8,0.25
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,Moonlet,astralane-fra,1,8,0.125
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,Moonlet,blockrazor,1,8,0.125
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,Moonlet,bloxroute-quic-fra,1,8,0.125
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,Moonlet,nozomi-fra,1,8,0.125
5XKJwdKB2Hs7pkEXzifAysjSk6q7Rt6k5KfHwmAMPtoQ,Moonlet,triton-fra,1,8,0.125
5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,Daiko,triton-fra,5,8,0.625
5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,Daiko,0slot-de1,1,8,0.125
5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,Daiko,allenhark-quic-fra,1,8,0.125
5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,Daiko,astralane-fra,1,8,0.125
5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,Blossom,0slot-de1,7,8,0.875
5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,Blossom,triton-fra,1,8,0.125
5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,MARVEL+MEV!,helius-fra,3,8,0.375
5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,MARVEL+MEV!,blockrazor,2,8,0.25
5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,MARVEL+MEV!,0slot-de1,1,8,0.125
5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,MARVEL+MEV!,nozomi-fra,1,8,0.125
5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou,MARVEL+MEV!,triton-fra,1,8,0.125
5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,Solstice,nextblock-quic-fra,4,8,0.5
5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,Solstice,astralane-quic-fra,2,8,0.25
5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,Solstice,blockrazor,1,8,0.125
5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,Solstice,triton-fra,1,8,0.125
5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm,,0slot-de1,5,8,0.625
5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm,,astralane-fra,1,8,0.125
5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm,,helius-fra,1,8,0.125
5tfcGyf3NQFcufDigvbRt9kWoVN2KPEkBRUY3UaC3Zwm,,triton-fra,1,8,0.125
5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK,00Tokyo,0slot-de1,7,8,0.875
5zm9g3zgAPWzX3wmUB2JtTkcwCqe74NWsTmt5wLFwCKK,00Tokyo,triton-fra,1,8,0.125
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,,astralane-fra,4,8,0.5
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,,astralane-quic-fra,2,8,0.25
65pHd5P2VrehonT1cdJ2JUnq5wi3WUgfL3A8RhYH7Kg7,,nozomi-fra,2,8,0.25
6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU,Capital Alliance 🔥,0slot-de1,3,8,0.375
6gnbmed7kzwQVQ7ghsjgEuCoYmGeWciV2qCwni6WS6HU,Capital Alliance 🔥,triton-fra,3,8,0.375
6vG7fgweSfvY7JRViG4HwKgV9u6JKhMpf2bqr6TKNjUW,InfraMesh,allenhark-quic-fra,3,8,0.375
6vG7fgweSfvY7JRViG4HwKgV9u6JKhMpf2bqr6TKNjUW,InfraMesh,nextblock-quic-fra,3,8,0.375
6vG7fgweSfvY7JRViG4HwKgV9u6JKhMpf2bqr6TKNjUW,InfraMesh,astralane-fra,1,8,0.125
6vG7fgweSfvY7JRViG4HwKgV9u6JKhMpf2bqr6TKNjUW,InfraMesh,helius-dual,1,8,0.125
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,TdrSys,0slot-de1,2,8,0.25
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,TdrSys,triton-fra,2,8,0.25
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,TdrSys,blockrazor,1,8,0.125
6xFDLX751L7H9d5fQT9sf2SM5RWWE9LDgqz25pPDbWoJ,TdrSys,bloxroute-quic-fra,1,8,0.125
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,DataHive AI | Airdrop | 0% fee | full MEV,0slot-de1,3,8,0.375
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,DataHive AI | Airdrop | 0% fee | full MEV,triton-fra,2,8,0.25
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,DataHive AI | Airdrop | 0% fee | full MEV,allenhark-quic-fra,1,8,0.125
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,DataHive AI | Airdrop | 0% fee | full MEV,astralane-quic-fra,1,8,0.125
7CR6whiYULVf1Knj4J5PxUS37opdk8UAx2WnDzBQKiVe,DataHive AI | Airdrop | 0% fee | full MEV,helius-fra,1,8,0.125
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,GERSIA,0slot-de1,2,8,0.25
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,GERSIA,astralane-quic-fra,2,8,0.25
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,GERSIA,astralane-fra,1,8,0.125
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,GERSIA,syncro-fra,1,8,0.125
7HMHSdQkjDwz9Q5zAhEy83uzW3XHJchjdpMYapKXcKt5,GERSIA,triton-fra,1,8,0.125
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,livechanger,triton-fra,6,8,0.75
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,livechanger,allenhark-quic-ams,1,8,0.125
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,SoLyrae,0slot-de1,4,8,0.5
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,SoLyrae,triton-fra,2,8,0.25
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,SoLyrae,allenhark-quic-fra,1,8,0.125
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,SoLyrae,astralane-quic-fra,1,8,0.125
7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,BLOCKSIZE,0slot-de1,3,8,0.375
7VZM7YHcX73TpGoXDeBu61g4QKC86GwAEnew8dA7Y2xn,BLOCKSIZE,triton-fra,3,8,0.375
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,Meria,astralane-fra,3,8,0.375
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,Meria,allenhark-quic-fra,2,8,0.25
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,Meria,astralane-quic-fra,2,8,0.25
7mF8NZJdREuM1uwYcvKffuY9QJBEoHhNp4hZ4NS2fuXW,Meria,0slot-de1,1,8,0.125
8Nvaxzif1NrdvxNkRetjT8xJvd33EHkKVrfL8EDkgaNy,South,0slot-de1,5,8,0.625
8Nvaxzif1NrdvxNkRetjT8xJvd33EHkKVrfL8EDkgaNy,South,triton-fra,2,8,0.25
8Nvaxzif1NrdvxNkRetjT8xJvd33EHkKVrfL8EDkgaNy,South,nextblock-quic-fra,1,8,0.125
8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ,StudentSOL,0slot-de1,4,8,0.5
8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ,StudentSOL,nextblock-quic-fra,2,8,0.25
8T8AJfUCXwPFwEMmjca8gCRSktPrqbUBVa6ggNyhLhFJ,StudentSOL,nozomi-fra,1,8,0.125
8ZQg3K1V1Z2BVJkjmnxpi43WKhjPGXphzu5QmBkJibSP,P2P.org Labs,0slot-de1,6,8,0.75
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Lumos Maxima,triton-fra,6,8,0.75
8uPW9msN75rfaKiwy8y8NxEX5zSk2WejtVv5YhZr3jCo,Lumos Maxima,0slot-de1,2,8,0.25
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,,triton-fra,3,8,0.375
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,,astralane-fra,1,8,0.125
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,,nozomi-fra,1,8,0.125
9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,,blockrazor,2,8,0.25
9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,,0slot-de1,1,8,0.125
9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,,astralane-quic-fra,1,8,0.125
9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,,bloxroute-quic-fra,1,8,0.125
ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,algo|stake,allenhark-quic-fra,2,8,0.25
ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,algo|stake,nozomi-fra,2,8,0.25
ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,algo|stake,triton-fra,2,8,0.25
ABC1U4cf9DZMwqy8ktEr4WJj8VHmVBQibbC57gEJthwY,algo|stake,astralane-fra,1,8,0.125
ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,ABREU Foundation,astralane-fra,4,8,0.5
ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,ABREU Foundation,astralane-quic-fra,3,8,0.375
ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,ABREU Foundation,0slot-de1,1,8,0.125
ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,💥InfiniteSOL💥 0% Fees,0slot-de1,4,8,0.5
ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,💥InfiniteSOL💥 0% Fees,triton-fra,3,8,0.375
ADjyeNzWd8yhEjCVyAqT87eqoyGRbimERQsNhFQcXjop,💥InfiniteSOL💥 0% Fees,astralane-fra,1,8,0.125
AG1PsJMQcutNUX64RD3bAhW7NpxWeFkqkgGizBznYFKW,,astralane-fra,5,8,0.625
AG1PsJMQcutNUX64RD3bAhW7NpxWeFkqkgGizBznYFKW,,0slot-de1,1,8,0.125
AG1PsJMQcutNUX64RD3bAhW7NpxWeFkqkgGizBznYFKW,,astralane-quic-fra,1,8,0.125
AG1PsJMQcutNUX64RD3bAhW7NpxWeFkqkgGizBznYFKW,,nozomi-fra,1,8,0.125
ALPHA6rdHZkx1om79xp47vX1iZXcbM3qfEwLyttZ1T7R,Lifetime 0% fee + full MEV payout | Alphasearch,triton-fra,3,8,0.375
ALPHA6rdHZkx1om79xp47vX1iZXcbM3qfEwLyttZ1T7R,Lifetime 0% fee + full MEV payout | Alphasearch,0slot-de1,1,8,0.125
AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,myhauz,nextblock-quic-fra,4,8,0.5
AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,myhauz,nozomi-fra,2,8,0.25
AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,myhauz,helius-dual,1,8,0.125
AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,myhauz,helius-fra,1,8,0.125
AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr,Nordic Staking 0% fee top APY 2+ years,0slot-de1,7,8,0.875
AsMpvJ3DZ2Ydu1WTRMAyMH4QjSLiUG39rKzfzvtE1bWr,Nordic Staking 0% fee top APY 2+ years,triton-fra,1,8,0.125
B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S,SUNREN,0slot-de1,6,8,0.75
B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S,SUNREN,astralane-fra,1,8,0.125
B94PGWcxE9iEDov8sZobTkqEY96Yb5gfcsYWSWpQxh6S,SUNREN,triton-fra,1,8,0.125
BCJN2vZFAHDYmufBDcbD5UAQHSyerXfc6UQkgX3mSWuh,TomYum,0slot-de1,4,8,0.5
BCJN2vZFAHDYmufBDcbD5UAQHSyerXfc6UQkgX3mSWuh,TomYum,triton-fra,2,8,0.25
BCJN2vZFAHDYmufBDcbD5UAQHSyerXfc6UQkgX3mSWuh,TomYum,astralane-fra,1,8,0.125
BCJN2vZFAHDYmufBDcbD5UAQHSyerXfc6UQkgX3mSWuh,TomYum,astralane-quic-fra,1,8,0.125
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,Bluestone 💙,0slot-de1,5,8,0.625
BLUEHGDihXD9CqqC5XFSQzDC3aS5jASohb2BAsXaJokR,Bluestone 💙,triton-fra,3,8,0.375
BirdeyeK5yooepHNNgaW2bGGDD2jmib4oSRFTHyELbZ1,Birdeye Plus,triton-fra,5,8,0.625
BirdeyeK5yooepHNNgaW2bGGDD2jmib4oSRFTHyELbZ1,Birdeye Plus,0slot-de1,3,8,0.375
By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt,Wave,0slot-de1,5,8,0.625
By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt,Wave,triton-fra,2,8,0.25
By8MseMKtZQQaQjMHJiyetmc5AC8RZZv8C2ss33ktrHt,Wave,allenhark-quic-fra,1,8,0.125
CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns,🚀🚀Super🚀🚀 Validator,0slot-de1,3,8,0.375
CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns,🚀🚀Super🚀🚀 Validator,helius-dual,3,8,0.375
CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns,🚀🚀Super🚀🚀 Validator,astralane-quic-fra,1,8,0.125
CEL22Qx7p85qY6gmhCZaYJrrnynJitkVRMQo6qZdT8Ns,🚀🚀Super🚀🚀 Validator,blockrazor,1,8,0.125
CVRr5oHCAAooVbYze7CvXtRp4FUtkMCSqBZU7MVu8v8e,Coverlet+MEV | 0% ALL FEES ✅,0slot-de1,4,8,0.5
CVRr5oHCAAooVbYze7CvXtRp4FUtkMCSqBZU7MVu8v8e,Coverlet+MEV | 0% ALL FEES ✅,triton-fra,2,8,0.25
CVRr5oHCAAooVbYze7CvXtRp4FUtkMCSqBZU7MVu8v8e,Coverlet+MEV | 0% ALL FEES ✅,astralane-fra,1,8,0.125
CVRr5oHCAAooVbYze7CvXtRp4FUtkMCSqBZU7MVu8v8e,Coverlet+MEV | 0% ALL FEES ✅,nextblock-quic-fra,1,8,0.125
CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS,val37,0slot-de1,3,8,0.375
CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS,val37,triton-fra,2,8,0.25
CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS,val37,astralane-fra,1,8,0.125
CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS,val37,helius-dual,1,8,0.125
CpuDNi3iVoHXbaT8gHpzKe6rqeBasoYjEKi21q7NRVJS,val37,nozomi-fra,1,8,0.125
D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx,LuminaNodes,triton-fra,4,8,0.5
D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx,LuminaNodes,0slot-de1,3,8,0.375
D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx,LuminaNodes,astralane-fra,1,8,0.125
DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,Dicky,helius-fra,4,8,0.5
DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,Dicky,0slot-de1,1,8,0.125
DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,Dicky,astralane-fra,1,8,0.125
DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,Dicky,helius-dual,1,8,0.125
DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,Dicky,triton-fra,1,8,0.125
DF1owXYZ1fk5vWyHJ8s1cJeAozgkqsi1JUVqvktqrpwd,DFlow,astralane-fra,7,8,0.875
DF1owXYZ1fk5vWyHJ8s1cJeAozgkqsi1JUVqvktqrpwd,DFlow,helius-dual,1,8,0.125
Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau,diman,0slot-de1,5,8,0.625
Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau,diman,astralane-fra,1,8,0.125
Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau,diman,astralane-quic-fra,1,8,0.125
Diman2GphWLwECE3swjrAEAJniezpYLxK1edUydiDZau,diman,nozomi-fra,1,8,0.125
E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,cp0x_by_STAKRspace,astralane-quic-fra,3,8,0.375
E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,cp0x_by_STAKRspace,astralane-fra,2,8,0.25
E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,cp0x_by_STAKRspace,nozomi-fra,2,8,0.25
E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,cp0x_by_STAKRspace,0slot-de1,1,8,0.125
EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,Solana Qubits,triton-fra,4,8,0.5
EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,Solana Qubits,0slot-de1,3,8,0.375
EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,Solana Qubits,helius-dual,1,8,0.125
